ID,Site,Start_date,End_date,Midpoint,RoofedArea,Value
429,Kempston,75,400,237.5,16,2.772588722239781
430,Kempston,75,400,237.5,28,3.332204510175204
431,Kempston,75,400,237.5,180,5.19295685089021
432,Kempston,75,400,237.5,95,4.553876891600541
433,Kempston,75,400,237.5,24,3.1780538303479458
434,Kempston,75,400,237.5,15,2.70805020110221
435,Kempston,75,400,237.5,15,2.70805020110221
436,Brogborough Hill (A421 Site 2),1,300,150.5,254.5,5.539300835990577
437,Stagsden Golf Course Site B/C,1,100,50.5,213.8000031,5.365041013090477
438,Stagsden Golf Course Site B/C,1,100,50.5,193.6000061,5.265794206350741
439,Stagsden Golf Course Site B/C,1,100,50.5,246.1000061,5.505737982183682
440,"Land at North Brickhill, Bedford",1,400,200.5,36,3.58351893845611
441,"Land at North Brickhill, Bedford",1,400,200.5,153.8999939,5.036303001208705
442,"Manor Farm, Pertenhall",-100,200,50,19.60000038,2.9755295856242263
443,"Manor Farm, Pertenhall",-100,200,50,33.20000076,3.502549898814009
444,"Manor Farm, Pertenhall",-100,200,50,33.20000076,3.502549898814009
445,"Frost Hill (Site 44), Bullock Down",-50,400,175,60.29999924,4.099332091129491
446,"Rookery Hill, Bishopstone",350,400,375,30,3.4011973816621555
447,"The Dyke Golf Course, Brighton",-50,75,12.5,59.40000153,4.084294252126175
448,"Highdole Hill, Telscombe",25,350,187.5,12.600000380000001,2.5336968441161623
449,"Highdole Hill, Telscombe",25,350,187.5,12.600000380000001,2.5336968441161623
450,"West Blatchington, Hove",100,300,200,33.59999847,3.5145260214334435
451,Beauport Park,75,250,162.5,246.8000031,5.50857830459201
452,Barcombe,40,300,170,663,6.4967749901858625
453,Barcombe,200,300,250,853.5,6.7493455422344955
454,Barcombe,40,100,70,83.30000305,4.422448585787442
455,Barcombe,40,100,70,467.6000061,6.147613242643251
456,Barcombe,40,300,170,216.3000031,5.37666634729096
457,Preston Court Farm,40,425,232.5,72.40000153,4.282206320524267
458,Charleston Brow,-50,150,50,22,3.091042453358316
459,"Innova Park, Enfield",-70,150,40,102.0999985,4.625952710479141
460,"Lincoln Road, Enfield",85,130,107.5,18.89999962,2.9391619019597766
461,"Hunt's Hill Farm, Havering",50,200,125,41.40000153,3.7232809177877897
462,"Hunt's Hill Farm, Havering",50,200,125,131.1999969,4.876722852881939
463,"Perry Oaks/Heathrow Terminal 5, Hillingdon",50,400,225,136,4.912654885736052
464,"Perry Oaks/Heathrow Terminal 5, Hillingdon",250,400,325,198,5.288267030694535
465,"Perry Oaks/Heathrow Terminal 5, Hillingdon",-100,150,25,122.6999969,4.809742326451992
466,"Perry Oaks/Heathrow Terminal 5, Hillingdon",-100,50,-25,174,5.159055299214529
467,"Alpine Avenue, Tolworth",-100,50,-25,63.59999847,4.152613446289473
468,"Alpine Avenue, Tolworth",-100,50,-25,122.6999969,4.809742326451992
469,"Kings Wood, Sanderstead",30,100,65,42.90000153,3.758871861598306
470,"Imperial Sports College, Harlington",-50,50,0,96.80000305,4.572647025790795
471,Brentford,70,200,135,17.5,2.8622008809294686
472,Brentford,250,375,312.5,43.59999847,3.775057115263245
473,Brentford,250,375,312.5,35.40000153,3.5667118633600667
474,Darenth,250,400,325,858.5,6.7551866803375304
475,Lullingstone,80,410,245,499.0000124,6.212606120601218
476,Lullingstone,100,420,260,46.20000076,3.8329798145379095
477,Keston,160,200,180,96.90000153,4.573679534686194
478,Keston,160,200,180,118.3000031,4.773223797188906
479,Keston,300,450,375,46.40000153,3.837299492206347
480,Keston,300,450,375,2758.899902,7.922587293022706
481,Keston,160,200,180,66.59999847,4.1987045545733706
482,Westhawk Farm,70,150,110,78.5,4.363098624788363
483,Westhawk Farm,1,350,175.5,88,4.477336814478207
484,Westhawk Farm,150,200,175,138.8999939,4.933754205843811
485,Westhawk Farm,43,70,56.5,50,3.912023005428146
486,Westhawk Farm,150,200,175,31.39999962,3.4468078808122966
487,Westhawk Farm,150,200,175,113.0999985,4.728272369859475
488,Westhawk Farm,43,70,56.5,70.90000153,4.261270455117772
489,Minster-in-Thanet,75,275,175,89.09999847,4.4897593173050465
490,Minster-in-Thanet,75,400,237.5,352,5.863631175598097
491,Minster-in-Thanet,75,275,175,1392,7.238496840894365
492,Minster-in-Thanet,75,400,237.5,243.8999939,5.496758280211624
493,Allen's Farm,25,400,212.5,24.5,3.1986731175506815
494,Monkton,75,450,262.5,20.700000760000002,3.030133736986299
495,Monkton,75,450,262.5,52.29999924,3.9569963565393285
496,Monkton,75,450,262.5,19.200000760000002,2.9549103186170687
497,Monkton,75,450,262.5,14.899999619999999,2.7013611874480574
498,Monkton,75,450,262.5,54,3.9889840465642745
499,Monkton,75,450,262.5,12.399999619999999,2.517696441965829
500,Monkton,75,450,262.5,40.5,3.7013019741124933
501,Monkton,75,450,262.5,36.09999847,3.586292822956563
502,Monkton,75,450,262.5,19.799999239999998,2.9856818993166505
503,Monkton,75,450,262.5,22.799999239999998,3.1267605026270613
504,Monkton,75,450,262.5,16.299999239999998,2.7911650611869487
505,Monkton,75,450,262.5,12.899999619999999,2.5572272819102615
506,Eccles,65,400,232.5,210.8999996,5.351384085588095
507,"Snarkhurst Wood, Hollingbourne",-50,50,0,16.799999239999998,2.821378841171117
508,Thurnham,170,230,200,100.8000031,4.613138386391236
509,Thurnham,-50,60,5,118.8000031,4.77744143302282
510,Thurnham,-50,60,5,78.5,4.363098624788363
511,Thurnham,170,230,200,71.5,4.269697449699962
512,Medway Tunnel eastern approach,-25,25,0,32.20000076,3.471966476152847
513,Swan Valley Community School,170,300,235,19.60000038,2.9755295856242263
514,"Shelford Farm Estate, Canterbury",1,300,150.5,93.5,4.537961436294641
515,"Furfield Quarry, Boughton Monchelsea",45,100,72.5,113.0999985,4.728272369859475
516,"Furfield Quarry, Boughton Monchelsea",-75,250,87.5,9.100000381,2.2082744553909355
517,"Furfield Quarry, Boughton Monchelsea",-75,250,87.5,96.59999847,4.570578725379963
518,"Furfield Quarry, Boughton Monchelsea",50,120,85,214.1999969,5.366910143541193
519,"Furfield Quarry, Boughton Monchelsea",50,120,85,172.6999969,5.15155596720243
520,"Furfield Quarry, Boughton Monchelsea",-75,250,87.5,27.5,3.3141860046725258
521,Bax Farm,50,410,230,800,6.684611727667927
522,Bax Farm,50,410,230,270,5.598421958998375
523,Deerton Street,70,650,360,549.7999878,6.309554553541258
524,East Kent Access (Zone 6 and 7),150,400,275,25.10000038,3.22286786127718
525,East Kent Access (Zone 6 and 7),150,400,275,26.39999962,3.273363995758331
526,East Kent Access (Zone 6 and 7),150,400,275,44.20000076,3.7887248062782226
527,East Kent Access (Zone 6 and 7),-100,50,-25,26.39999962,3.273363995758331
528,East Kent Access (Zone 6 and 7),-100,50,-25,86.59999847,4.461299797900953
529,East Kent Access (Zone 6 and 7),-100,50,-25,25.5,3.2386784521643803
530,East Kent Access (Zone 6 and 7),-100,50,-25,95,4.553876891600541
531,East Kent Access (Zone 6 and 7),-100,400,150,70.90000153,4.261270455117772
532,East Kent Access (Zone 6 and 7),-100,50,-25,86.59999847,4.461299797900953
533,East Kent Access (Zone 6 and 7),-100,50,-25,56.79999924,4.039536312346824
534,East Kent Access (Zone 6 and 7),-100,50,-25,105.6999969,4.660604863547904
535,East Kent Access (Zone 6 and 7),-100,50,-25,109.4000015,4.695010903699033
536,East Kent Access (Zone 6 and 7),-100,50,-25,44.20000076,3.7887248062782226
537,East Kent Access (Zone 6 and 7),-100,50,-25,124.6999969,4.825910827826327
538,East Kent Access (Zone 6 and 7),-100,50,-25,44.20000076,3.7887248062782226
539,East Kent Access (Zone 11),43,400,221.5,78.09999847,4.357990037255371
540,East Kent Access (Zone 20),50,350,200,12.19999981,2.50143593616544
541,East Kent Access (Zone 20),50,350,200,64.80000305,4.171305650426129
542,East Kent Access (Zone 20),50,350,200,60.20000076,4.09767236493936
543,East Kent Access (Zone 20),50,350,200,80.59999847,4.389498630529952
544,East Kent Access (Zone 20),50,350,200,314.2000122,5.750029764650291
545,Iwade,-25,50,12.5,78.5,4.363098624788363
546,Iwade,-25,50,12.5,132,4.882801922586371
547,Iwade,-100,-25,-62.5,153.8999939,5.036303001208705
548,Iwade,-100,-25,-62.5,50.29999924,3.9180050619963493
549,"Brisley Farm, Ashford",-75,-25,-50,21.200000760000002,3.054001217527023
550,"Brisley Farm, Ashford",-25,50,12.5,69.40000153,4.239886889558868
551,"Brisley Farm, Ashford",-25,50,12.5,45.40000153,3.815512138747742
552,"Brisley Farm, Ashford",-75,-25,-50,107.5,4.677490847567717
553,"Brisley Farm, Ashford",-25,50,12.5,98.5,4.590056548178043
554,"Brisley Farm, Ashford",-75,-25,-50,128.6999969,4.857484090515056
555,"Brisley Farm, Ashford",-75,-25,-50,62.20000076,4.1303550119637835
556,"Brisley Farm, Ashford",-25,50,12.5,130.6999969,4.872904596911737
557,"Brisley Farm, Ashford",-25,50,12.5,30.200000760000002,3.4078419495463868
558,"Brisley Farm, Ashford",-75,-25,-50,124.6999969,4.825910827826327
559,"Brisley Farm, Ashford",-75,-25,-50,60.79999924,4.107589776472121
560,"Reader's Estate, Chalk",0,300,150,45.70000076,3.822098314530356
561,"Park Farm East, Ashford",-100,75,-12.5,81.69999695,4.403053964534255
562,"Park Farm East, Ashford",-100,75,-12.5,83.30000305,4.422448585787442
563,"Park Farm East, Ashford",-100,75,-12.5,36,3.58351893845611
564,"Park Farm East, Ashford",-100,75,-12.5,65,4.174387269895637
565,"Park Farm East, Ashford",-100,75,-12.5,198.6000061,5.291292782326077
566,"Park Farm East, Ashford",-100,75,-12.5,126.6999969,4.841822062859848
567,"Park Farm East, Ashford",-100,75,-12.5,73.90000153,4.3027128486578095
568,"Park Farm East, Ashford",-100,75,-12.5,105.6999969,4.660604863547904
569,"Wokingpark Farm, Old Woking",0,350,175,75,4.31748811353631
570,Rapsley,120,200,160,49.5,3.901972669574645
571,Rapsley,220,330,275,422,6.045005314036012
572,Rapsley,200,330,265,404.5,6.002651736498547
573,Rapsley,200,220,210,372.1000061,5.919162651746019
574,Rapsley,280,330,305,76.40000153,4.335982716198653
575,"Ashford Prison, Spelthorne",-100,250,75,188.6999969,5.240158435946311
576,"Ashford Prison, Spelthorne",-100,250,75,189.5,5.244389024522481
577,"Ashford Prison, Spelthorne",-100,250,75,105.6999969,4.660604863547904
578,"Ashford Prison, Spelthorne",-100,250,75,143.1000061,4.963543729189937
579,Staines,193,211,202,58.5,4.069026754237811
580,Hale Road,300,400,350,157.3999939,5.058790297228537
581,Ashtead,25,300,162.5,251.8999939,5.529032159142606
582,Titsey Park,100,400,250,697.2000122,6.547072331144431
583,Titsey Park,100,400,250,144,4.969813299576001
584,Staines,50,100,75,50.29999924,3.9180050619963493
585,North East Horley,50,100,75,43,3.7612001156935624
586,North East Horley,50,100,75,100.3000031,4.608165725875168
587,North East Horley,200,300,250,102.0999985,4.625952710479141
588,North East Horley,50,100,75,115,4.74493212836325
589,North East Horley,50,100,75,70.90000153,4.261270455117772
590,North East Horley,-100,50,-25,98.5,4.590056548178043
591,North East Horley,-100,50,-25,283.5,5.647212123167807
592,North East Horley,-100,50,-25,143.1000061,4.963543729189937
593,North East Horley,-100,50,-25,62.20000076,4.1303550119637835
594,North East Horley,-100,50,-25,118.8000031,4.77744143302282
595,North East Horley,50,100,75,50.29999924,3.9180050619963493
596,North East Horley,50,100,75,50.29999924,3.9180050619963493
597,North East Horley,50,100,75,50.29999924,3.9180050619963493
598,North East Horley,50,100,75,72.40000153,4.282206320524267
599,North East Horley,50,100,75,115,4.74493212836325
600,Hengrove Farm,100,200,150,72,4.276666119016055
601,Alfoldean,0,400,200,149.6000061,5.007965106315777
602,Chilgrove 1,1,400,200.5,638,6.45833828334479
603,Chilgrove 2,275,375,325,171.1000061,5.142248216549813
604,Angmering villa,250,300,275,35.40000153,3.5667118633600667
605,Angmering villa,250,300,275,161,5.081404364984463
606,Angmering villa,50,250,150,155.3000031,5.045358750116006
607,Angmering villa,250,300,275,53.79999924,3.9852734530413447
608,Elsted,0,275,137.5,85.80000305,4.452019042041702
609,"Titnore Lane, Goring-by-Sea",-100,43,-28.5,176.6999969,5.174453361781791
610,"Titnore Lane, Goring-by-Sea",-100,43,-28.5,78.5,4.363098624788363
611,Bignor Roman villa,150,300,225,145.6999969,4.981549691924563
612,Bignor Roman villa,150,300,225,84,4.430816798843313
613,Bignor Roman villa,150,300,225,39.5,3.676300671907076
614,"Mackie Avenue, Hassocks",0,400,200,66,4.189654742026425
615,"Moraunt Drive, Middleton-on-Sea",50,400,225,22.5,3.1135153092103742
616,"Wren Crescent, North Bersted",-100,1,-49.5,28.299999239999998,3.342861777794068
617,Fishbourne Palace,50,70,60,477.5999756,6.168773510989614
618,Fishbourne Palace,43,300,171.5,204.3999939,5.320078828486104
619,Fishbourne Palace,50,300,175,100,4.605170185988092
620,Fishbourne Palace,43,300,171.5,470.6000061,6.154008489255438
621,Fishbourne Palace,65,300,182.5,2243.900085,7.715970740250232
622,Fishbourne Palace,50,300,175,91.90000153,4.520701046010172
623,"Copse Farm, Oving",-100,200,50,38.5,3.6506582412937387
624,Batten Hanger,50,400,225,517.0999756,6.248236232215944
625,Lamb Lea,300,400,350,49.59999847,3.903990802884107
626,Park Brow,-100,300,100,63.40000153,4.149463885575672
627,Park Brow,-100,300,100,54.90000153,4.005513376384337
628,Park Brow,138,161,149.5,75.19999695,4.320151190397283
629,Park Brow,-100,300,100,49,3.8918202981106265
630,Park Brow,-100,300,100,75.69999695,4.326778120152781
631,"Middle Barn, Selhurst Park",-100,100,0,63.59999847,4.152613446289473
632,"Jennett's Park, Bracknell",-50,50,0,176.6999969,5.174453361781791
633,"Temple Lane, Bisham",275,400,337.5,95,4.553876891600541
634,"Park Farm, Binfield",-100,150,25,81.69999695,4.403053964534255
635,"Park Farm, Binfield",-100,150,25,151.8000031,5.0225638853831365
636,"Park Farm, Binfield",-100,150,25,156.1999969,5.051137217559234
637,"George's Farm, Crookham Common",200,300,250,176.6999969,5.174453361781791
638,Bancroft villa,50,200,125,360,5.886104031450156
639,Bancroft villa,50,200,125,149.6000061,5.007965106315777
640,Bancroft villa,250,400,325,514.7999878,6.243778452023448
641,Bancroft villa,50,200,125,51.59999847,3.943521642836354
642,Bancroft villa,350,400,375,134.8999939,4.904533717995029
643,Bancroft villa,150,250,200,107.5,4.677490847567717
644,Holne Chase (MK45),300,400,350,34.20000076,3.5322256662907816
645,Holne Chase (MK45),117,150,133.5,167.1000061,5.118592472106434
646,Shenley Road (MK46),150,400,275,95,4.553876891600541
647,Wood Corner (MK64),175,225,200,63.59999847,4.152613446289473
648,Wood Corner (MK64),175,225,200,153.8999939,5.036303001208705
649,Wood Corner (MK64),175,225,200,143.1000061,4.963543729189937
650,Wood Corner (MK64),175,225,200,70.90000153,4.261270455117772
651,Wood Corner (MK64),175,225,200,143.1000061,4.963543729189937
652,Wood Corner (MK64),175,225,200,63.59999847,4.152613446289473
653,Wood Corner (MK64),175,225,200,122.6999969,4.809742326451992
654,Wymbush (MK211),275,375,325,242,5.488937726156687
655,Wymbush (MK211),150,300,225,195.8999939,5.277604293812159
656,Woughton (MK297),0,200,100,63.59999847,4.152613446289473
657,Woughton (MK297),0,100,50,28.299999239999998,3.342861777794068
658,Woughton (MK297),0,100,50,78.5,4.363098624788363
659,Woughton (MK297),200,300,250,56,4.02535169073515
660,Woughton (MK297),0,100,50,19.60000038,2.9755295856242263
661,Stantonbury (MK301),100,200,150,176.6999969,5.174453361781791
662,Stantonbury (MK301),300,400,350,165.1000061,5.106551387873386
663,Stantonbury (MK301),175,400,287.5,184,5.214935757608986
664,Stantonbury (MK301),100,200,150,47.79999924,3.8670256235978284
665,"Wavendon Gate, Milton Keynes",50,150,100,70.90000153,4.261270455117772
666,"Wavendon Gate, Milton Keynes",-100,400,150,95,4.553876891600541
667,"Wavendon Gate, Milton Keynes",-100,400,150,63.59999847,4.152613446289473
668,"Wavendon Gate, Milton Keynes",-100,400,150,122.6999969,4.809742326451992
669,"Wavendon Gate, Milton Keynes",275,400,337.5,132.6999969,4.888090917977197
670,"Wavendon Gate, Milton Keynes",-100,400,150,70.90000153,4.261270455117772
671,"Renny Lodge, Newport Pagnell, Milton Keynes",75,125,100,19.60000038,2.9755295856242263
672,"Renny Lodge, Newport Pagnell, Milton Keynes",0,150,75,112,4.718498871295094
673,"Brinklow, Milton Keynes",0,100,50,78.5,4.363098624788363
674,A428 Lavendon Bypass,150,400,275,12.600000380000001,2.5336968441161623
675,Broughton Manor Farm,300,410,355,221,5.3981627015177525
676,Broughton Manor Farm,-100,10,-45,13.19999981,2.5802168151983857
677,Broughton Manor Farm,-100,10,-45,34.20000076,3.5322256662907816
678,Broughton Manor Farm,-100,10,-45,113.0999985,4.728272369859475
679,Broughton Manor Farm,-10,50,20,78.5,4.363098624788363
680,Broughton Manor Farm,-10,50,20,153.8999939,5.036303001208705
681,Broughton Manor Farm,-100,10,-45,27.299999239999998,3.3068866743520857
682,Broughton Manor Farm,-100,10,-45,18.89999962,2.9391619019597766
683,Broughton Manor Farm,-10,50,20,81.69999695,4.403053964534255
684,Broughton Manor Farm,-100,10,-45,132.6999969,4.888090917977197
685,"Fenny Lock, Milton Keynes",75,100,87.5,33.20000076,3.502549898814009
686,"Fenny Lock, Milton Keynes",275,300,287.5,38.5,3.6506582412937387
687,"Coldharbour Farm, Aylesbury",1,75,38,28.299999239999998,3.342861777794068
688,"Mantles Green, Amersham",175,225,200,136,4.912654885736052
689,"Mantles Green, Amersham",250,300,275,155.6000061,5.047288650947375
690,Bierton,1,350,175.5,113.0999985,4.728272369859475
691,"All Souls Farm Quarry, Wexham",70,150,110,90.09999847,4.50092014763316
692,"All Souls Farm Quarry, Wexham",200,300,250,90,4.499809670330265
693,"All Souls Farm Quarry, Wexham",70,150,110,86.59999847,4.461299797900953
694,Stanton Low,140,370,255,1265,7.142827401161621
695,Stanton Low,140,370,255,941.7999878,6.847792924855536
696,Stanton Low,50,140,95,35.29999924,3.5638829424095055
697,Stanton Low,50,140,95,9.600000381,2.2617631381612897
698,Tingewick,292,395,343.5,22.89999962,3.1311368939663073
699,Tingewick,292,395,343.5,232.1000061,5.447168339562166
700,Yewden Roman villa,275,400,337.5,732.5,6.596463340891223
701,Yewden Roman villa,40,300,170,319.7999878,5.76769576225101
702,Yewden Roman villa,100,250,175,30.60000038,3.421000021376636
703,Yewden Roman villa,40,300,170,432,6.068425588244111
704,Yewden Roman villa,100,200,150,184,5.214935757608986
705,Grendon Underwood (Plot 5.03-05),-100,100,0,78.5,4.363098624788363
706,Grendon Underwood (Plot 5.03-05),-100,100,0,78.5,4.363098624788363
707,Grendon Underwood (Plot 5.03-05),200,410,305,68.19999695,4.222444520128008
708,"College Road, Aston Clinton (Arla Foods Dairy)",100,200,150,78.5,4.363098624788363
709,"College Road, Aston Clinton (Arla Foods Dairy)",0,200,100,50,3.912023005428146
710,South-East of Tewkesbury Area D,43,250,146.5,50.29999924,3.9180050619963493
711,South-East of Tewkesbury Area C,100,200,150,46.59999847,3.8416005082989817
712,South-East of Tewkesbury Area C,100,200,150,115,4.74493212836325
713,South-East of Tewkesbury Area C,1,200,100.5,115,4.74493212836325
714,South-East of Tewkesbury Area C,100,200,150,102.0999985,4.625952710479141
715,South-East of Tewkesbury Area C,1,200,100.5,115,4.74493212836325
716,"Vineyards Farm, Charlton Kings",300,400,350,116,4.7535901911063645
717,"Abbotswood, Swell",100,300,200,54.09999847,3.990834157571474
718,"Abbotswood, Swell",100,300,200,165.6000061,5.109575278786908
719,"Abbotswood, Swell",100,300,200,696.7999878,6.546498408029682
720,Abonae,200,400,300,171.1999969,5.142832445600165
721,Abonae,200,400,300,104.0999985,4.645351961211701
722,Portway,150,300,225,102.5999985,4.630837918116786
723,Barnsley Park,140,425,282.5,117,4.762173934797756
724,Barnsley Park,315,360,337.5,117,4.762173934797756
725,Barnsley Park,315,340,327.5,72.90000153,4.289088660002267
726,Barnsley Park,275,315,295,54,3.9889840465642745
727,Barnsley Park,340,360,350,49,3.8918202981106265
728,Claydon Pike,275,300,287.5,64,4.1588830833596715
729,Claydon Pike,125,300,212.5,212.8000031,5.360352772035158
730,Claydon Pike,150,378,264,71.30000305,4.266896370197248
731,Claydon Pike,300,400,350,269.6000061,5.596939401664264
732,Claydon Pike,100,300,200,29.299999239999998,3.3775874900844545
733,"Neigh Bridge, Somerford Keynes",100,200,150,324,5.780743515792329
734,"Neigh Bridge, Somerford Keynes",50,100,75,40,3.6888794541139363
735,Thornhill Farm,-100,120,10,19.60000038,2.9755295856242263
736,"Wortley, Wotton-under-Edge",75,420,247.5,56.20000076,4.028916770422777
737,The Ditches,80,175,127.5,400.2000122,5.99196445263439
738,Dymock,50,100,75,101.3000031,4.618086441856809
739,Kingscote,270,360,315,374.2999878,5.925057582316207
740,Kingscote,200,400,300,72.09999847,4.278054023070376
741,Kingscote,220,320,270,109.1999969,4.693181034922526
742,Kingscote,220,320,270,100.8000031,4.613138386391236
743,Kingscote,270,360,315,152.1000061,5.0245382393704405
744,Wycomb (Syreford Mill),1,400,200.5,104.0999985,4.645351961211701
745,Wycomb (Syreford Mill),1,400,200.5,132,4.882801922586371
746,Wycomb (Syreford Mill),1,400,200.5,96.59999847,4.570578725379963
747,Wycomb (Syreford Mill),1,400,200.5,30.299999239999998,3.411147687432815
748,Bourton-on-the-water,100,400,250,91,4.51085950651685
749,Bourton-on-the-water,100,400,250,10.80000019,2.3795461517227663
750,"Totterdown Lane, Horcott",275,300,287.5,28.299999239999998,3.342861777794068
751,"Totterdown Lane, Horcott",275,300,287.5,13.899999619999999,2.631888812798516
752,"Rudgeway lane, Walton Cardiff, Tewkesbury",1,100,50.5,95,4.553876891600541
753,"Rudgeway lane, Walton Cardiff, Tewkesbury",100,330,215,78.5,4.363098624788363
754,Cotswold Community,1,125,63,12,2.4849066497880004
755,Cotswold Community,250,400,325,48,3.871201010907891
756,Kempsford Quarry,50,350,200,168,5.123963979403259
757,"Kingshill North, Cirencester",1,50,25.5,78.5,4.363098624788363
758,Popes Hill,100,400,250,18.10000038,2.895911959266255
759,Turkdean Roman Villa,150,400,275,144,4.969813299576001
760,Brockworth,70,400,235,86.59999847,4.461299797900953
761,Brockworth,70,400,235,58.09999847,4.062165637523958
762,Birdlip Quarry,300,400,350,95,4.553876891600541
763,Birdlip Quarry,330,380,355,31.200000760000002,3.440418119174411
764,Birdlip Quarry,180,250,215,113.0999985,4.728272369859475
765,Birdlip Quarry,180,250,215,116.9000015,4.761318881309503
766,Birdlip Quarry,330,380,355,28.299999239999998,3.342861777794068
767,Birdlip Quarry,250,330,290,78.5,4.363098624788363
768,"Ironmongers Piece, Marshfield",275,390,332.5,475.1000061,6.163525321032278
769,"Ironmongers Piece, Marshfield",275,390,332.5,50.29999924,3.9180050619963493
770,"The Park-Bowsings, Guiting Power",-100,400,150,113.0999985,4.728272369859475
771,"The Park-Bowsings, Guiting Power",-100,400,150,38.5,3.6506582412937387
772,Chesters Villa,250,400,325,135.3000031,4.907494558088789
773,"Gloucester Business Park Link Road, Hucclecote",50,325,187.5,113.0999985,4.728272369859475
774,"Cleevelands, Bishops Cleeve",50,400,225,50.29999924,3.9180050619963493
775,Northleach Bypass,200,350,275,48,3.871201010907891
776,"Nesley Farm, Tetbury",1,400,200.5,141,4.948759890378168
777,"Fox's Field, Ebley Road, Stonehouse",100,200,150,28.299999239999998,3.342861777794068
778,Inns Court/Filwood Park,250,375,312.5,129.1999969,4.8613615673546935
779,Inns Court/Filwood Park,150,375,262.5,15.19999981,2.7212954153522304
780,"St. Bede's Catholic School, Long Cross, Bristol",-100,100,0,50.29999924,3.9180050619963493
781,"St. Bede's Catholic School, Long Cross, Bristol",-100,100,0,56.79999924,4.039536312346824
782,"Rodway Hill, Mangotsfield",275,400,337.5,126,4.836281906951478
783,Wickwar,100,400,250,300,5.703782474656201
784,Wickwar,100,400,250,660,6.492239835020471
785,Land North of Brockworth,1,350,175.5,63.59999847,4.152613446289473
786,Land North of Brockworth,1,350,175.5,78.5,4.363098624788363
787,Land North of Brockworth,1,350,175.5,95,4.553876891600541
788,Land North of Brockworth,1,350,175.5,153.8999939,5.036303001208705
789,Land North of Brockworth,1,350,175.5,153.8999939,5.036303001208705
790,Land North of Brockworth,1,350,175.5,113.0999985,4.728272369859475
791,Land North of Brockworth,1,350,175.5,113.0999985,4.728272369859475
792,Land North of Brockworth,1,350,175.5,95,4.553876891600541
793,Land North of Brockworth,1,350,175.5,78.5,4.363098624788363
794,Horcott Quarry,270,350,310,86.11000061,4.455625555792036
795,Horcott Quarry,150,250,200,73.94999695,4.303389147912724
796,"New Moreton Farm, Standish",1,300,150.5,176.6999969,5.174453361781791
797,"New Moreton Farm, Standish",1,300,150.5,38.5,3.6506582412937387
798,"New Moreton Farm, Standish",1,300,150.5,63.59999847,4.152613446289473
799,"Stonehill, Hanham",300,330,315,88.30000305,4.48074014215125
800,"Cattybrook, Almondsbury",75,250,162.5,12.5,2.5257286443082556
801,Neatham,125,300,212.5,27.72999954,3.3225148430391545
802,Neatham,300,400,350,44.19999695,3.788724720079125
803,Neatham,70,125,97.5,34.56000137,3.542696983577058
804,Neatham,125,300,212.5,50.39999771,3.919991129640814
805,"Dowd's Farm, Hedge End",-100,75,-12.5,15.899999619999999,2.7663190853268143
806,Houghton Down,-75,375,150,188.1000061,5.236973768736543
807,Houghton Down,-75,375,150,121.9000015,4.803201048792394
808,Houghton Down,-75,375,150,372.6000061,5.920505474538932
809,Grateley South,300,400,350,287.2999878,5.66052692352092
810,Grateley South,300,400,350,455.8999939,6.122273473839268
811,Fullerton,350,450,400,647.5,6.4731187935736925
812,Fullerton,274,370,322,180.1999969,5.19406732797113
813,Thruxton,100,400,250,321.1000061,5.771752620092665
814,Dunkirt Barn,300,400,350,359.7999878,5.885548287608706
815,Dunkirt Barn,350,400,375,494.1000061,6.202737938197383
816,Dunkirt Barn,-50,400,175,532.7999878,6.278146096328281
817,Dunkirt Barn,200,300,250,167.1999969,5.119190682109931
818,Dunkirt Barn,360,400,380,737.7999878,6.603672768626929
819,Brading,-100,50,-25,33.20000076,3.502549898814009
820,Brading,-100,50,-25,2.5,0.9162907318741551
821,Brading,-100,50,-25,4,1.3862943611198906
822,Lymington,-50,50,0,98.5,4.590056548178043
823,Lymington,-50,50,0,86.59999847,4.461299797900953
824,Lymington,-50,50,0,78.5,4.363098624788363
825,Lymington,-50,50,0,66.5,4.197201947661808
826,Lymington,-50,50,0,72.40000153,4.282206320524267
827,Lymington,-50,50,0,153.8999939,5.036303001208705
828,Lymington,-50,50,0,73.90000153,4.3027128486578095
829,Lymington,-50,50,0,50.29999924,3.9180050619963493
830,Lymington,-50,50,0,70.90000153,4.261270455117772
831,Lymington,-50,50,0,107.5,4.677490847567717
832,Manor Farm,200,400,300,246.1000061,5.505737982183682
833,Manor Farm,200,400,300,98,4.584967478670572
834,Crookhorn Farm,250,350,300,226.1000061,5.420977406263137
835,Chalton,275,350,312.5,50.90000153,3.9298629536154155
836,Chalton,275,350,312.5,140.8000031,4.947340465740988
837,Chalton,25,350,187.5,46.40000153,3.837299492206347
838,Sparsholt Roman villa,150,375,262.5,360,5.886104031450156
839,Sparsholt Roman villa,150,375,262.5,504,6.222576268071369
840,Sparsholt Roman villa,275,375,325,216,5.375278407684165
841,Sparsholt Roman villa,150,375,262.5,219.1000061,5.389528274442589
842,"Marnel Park, Popley",50,400,225,50.29999924,3.9180050619963493
843,"Marnel Park, Popley",50,400,225,78.5,4.363098624788363
844,"Marnel Park, Popley",50,400,225,20,2.995732273553991
845,"Winnall Down and Easton Lane, Winchester",-100,100,0,47,3.8501476017100584
846,"Wallington Military Road, Fareham",-100,50,-25,95,4.553876891600541
